Warning: truncated output (original token count: 119371)
Total output lines: 1001

rank,category,title,original_title,year,end_year,title_type,runtime_minutes,genres,imdb_id,imdb_rating,imdb_votes,popularity_score,confidence,ranking_basis,nl_signal,nl_alias,nl_alias_count,nl_boxoffice_rank,nl_boxoffice_visits_thousands,trakt_id,tmdb_id,trakt_rank,trakt_list_rank,trakt_watchers,trakt_plays,trakt_collected,language,country,studio_or_network,age_rating_raw,age_category,age_rating_source,metadata_confidence,inclusion_reason,metadata_source,source_trakt,source_imdb,source_nl
55,tv_program,Invincible,Invincible,2021,,tvSeries,50,"Action,Adventure,Animation",tt6741278,8.7,348881,99.8901,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Invincible,1,,,172648,95557,56,,,,,Engels,Verenigde Staten,Prime Video,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/invincible-2021,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt6741278/,
56,tv_program,The 100,The 100,2014,2020,tvSeries,43,"Action,Drama,Mystery",tt2661044,7.5,306367,99.8881,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,The 100,1,,,48562,48866,57,,,,,Engels,Verenigde Staten,The CW,TV-14,12+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/the-100,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt2661044/,
57,tv_program,Sex Education,Sex Education,2019,2023,tvSeries,60,"Comedy,Drama,Romance",tt7767422,8.2,401523,99.8861,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Sex Education,1,,,140590,81356,58,,,,,Engels,Verenigd Koninkrijk,Netflix,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/sex-education,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt7767422/,
58,tv_program,Andor,Andor,2022,2025,tvSeries,60,"Adventure,Drama,Fantasy",tt9253284,8.6,282861,99.8841,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Andor,1,,,170649,83867,59,,,,,Engels,Verenigde Staten,Disney+,TV-14,12+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/star-wars-andor,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt9253284/,
59,tv_program,Moon Knight,Moon Knight,2022,2022,tvMiniSeries,50,"Action,Adventure,Fantasy",tt10234724,7.3,315967,99.8821,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Moon Knight,1,,,151840,92749,60,,,,,Engels,Verenigde Staten,Disney+,TV-14,12+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/moon-knight,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt10234724/,
60,tv_program,Attack on Titan,Shingeki no kyojin,2013,2023,tvSeries,24,"Action,Adventure,Animation",tt2560140,9.1,735184,99.8801,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Attack on Titan,1,,,1420,1429,61,,,,,Japans,Japan,Tokyo MX,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/attack-on-titan,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt2560140/,
61,tv_program,The Flash,The Flash,2014,2023,tvSeries,43,"Action,Adventure,Drama",tt3107288,7.5,387409,99.8781,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,The Flash,1,,,60300,60735,62,,,,,Engels,Verenigde Staten,The CW,TV-14,12+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/the-flash-2014,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt3107288/,
62,tv_program,South Park,South Park,1997,,tvSeries,22,"Animation,Comedy",tt0121955,8.7,446438,99.8761,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,South Park,1,,,2177,2190,63,,,,,Engels,Verenigde Staten,Comedy Central,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/south-park,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt0121955/,
63,tv_program,Arrow,Arrow,2012,2020,tvSeries,42,"Action,Adventure,Crime",tt2193021,7.5,462197,99.8741,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Arrow,1,,,1403,1412,64,,,,,Engels,Verenigde Staten,The CW,TV-14,12+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/arrow,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt2193021/,
64,tv_program,Ozark,Ozark,2017,2022,tvSeries,60,"Crime,Drama,Thriller",tt5071412,8.4,396146,99.8721,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Ozark,1,,,119913,69740,65,,,,,Engels,Verenigde Staten,Netflix,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/ozark,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt5071412/,
65,tv_program,The Falcon and the Winter Soldier,The Falcon and the Winter Soldier,2021,2021,tvMiniSeries,50,"Action,Adventure,Drama",tt9208876,7.1,283596,99.8701,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,The Falcon and the Winter Soldier,1,,,146573,88396,66,,,,,Engels,Verenigde Staten,Disney+,TV-14,12+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/the-falcon-and-the-winter-soldier,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt9208876/,
66,tv_program,Gen V,Gen V,2023,2025,tvSeries,50,"Action,Adventure,Comedy",tt13159924,7.6,155222,99.8682,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",No direct NL signal; IMDb global popularity proxy,,0,,,196842,205715,67,,,,,Engels,Verenigde Staten,Prime Video,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/gen-v,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt13159924/,
67,tv_program,Prison Break,Prison Break,2005,2017,tvSeries,44,"Action,Crime,Drama",tt0455275,8.3,675445,99.8662,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Prison Break,1,,,2274,2288,68,,,,,Engels,Verenigde Staten,FOX,TV-14,12+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/prison-break,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt0455275/,
68,tv_program,The Simpsons,The Simpsons,1989,,tvSeries,22,"Animation,Comedy",tt0096697,8.6,470917,99.8642,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,The Simpsons,1,,,455,456,69,,,,,Engels,Verenigde Staten,FOX,TV-14,12+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/the-simpsons,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt0096697/,
69,tv_program,Yellowstone,Yellowstone,2018,2024,tvSeries,60,"Drama,Western",tt4236770,8.6,317929,99.8622,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Yellowstone,1,,,126995,73586,70,,,,,"Engels, Duits",Verenigde Staten,Paramount Network,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/yellowstone-2018,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt4236770/,
70,tv_program,Only Murders in the Building,Only Murders in the Building,2021,,tvSeries,30,"Comedy,Crime,Drama",tt11691774,8.0,205669,99.8602,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Only Murders in the Building,1,,,165314,107113,71,,,,,Engels,Verenigde Staten,Hulu,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/only-murders-in-the-building,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt11691774/,
71,tv_program,Bridgerton,Bridgerton,2020,,tvSeries,60,"Drama,Romance",tt8740790,7.5,231487,99.8582,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Bridgerton,1,,,157479,91239,72,,,,,Engels,Verenigde Staten,Netflix,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/bridgerton,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt8740790/,
72,tv_program,The Good Place,The Good Place,2016,2020,tvSeries,22,"Comedy,Drama,Fantasy",tt4955642,8.2,223372,99.8562,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,The Good Place,1,,,107700,66573,73,,,,,Engels,Verenigde Staten,NBC,TV-14,12+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/the-good-place,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt4955642/,
73,tv_program,Supernatural,Supernatural,2005,2020,tvSeries,44,"Drama,Fantasy,Horror",tt0460681,8.4,544688,99.8542,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Supernatural,1,,,1611,1622,74,,,,,Engels,Verenigde Staten,The CW,TV-14,12+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/supernatural,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt0460681/,
74,tv_program,Adolescence,Adolescence,2025,2025,tvMiniSeries,60,"Crime,Drama,Thriller",tt31806037,8.1,311737,99.8522,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",No direct NL signal; IMDb global popularity proxy,,0,,,230892,249042,75,,,,,Engels,Verenigd Koninkrijk,Netflix,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/adolescence,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt31806037/,
75,tv_program,Shōgun,Shogun,2024,2026,tvSeries,60,"Action,Adventure,Drama",tt2788316,8.6,249682,99.8502,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Shōgun,1,,,170054,126308,76,,,,,"Engels, Japans",Verenigde Staten,Hulu,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/shogun-2024,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt2788316/,
76,tv_program,13 Reasons Why,13 Reasons Why,2017,2020,tvSeries,60,"Drama,Mystery,Thriller",tt1837492,7.4,341840,99.8482,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,13 Reasons Why,1,,,116129,66788,77,,,,,Engels,Verenigde Staten,Netflix,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/13-reasons-why,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt1837492/,
77,tv_program,Daredevil: Born Again,Daredevil: Born Again,2025,,tvSeries,60,"Action,Crime,Drama",tt18923754,8.1,113207,99.8462,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",No direct NL signal; IMDb global popularity proxy,,0,,,195845,202555,78,,,,,Engels,Verenigde Staten,Disney+,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/daredevil-born-again,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt18923754/,
78,tv_program,Narcos,Narcos,2015,2017,tvSeries,50,"Biography,Crime,Drama",tt2707408,8.7,532830,99.8442,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Narcos,1,,,94630,63351,79,,,,,"Spaans, Engels",Verenigde Staten,Netflix,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/narcos,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt2707408/,
79,tv_program,"Love, Death & Robots","Love, Death & Robots",2019,,tvSeries,15,"Action,Adventure,Animation",tt9561862,8.4,231379,99.8422,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,"Love, Death & Robots",1,,,142611,86831,80,,,,,Engels,Verenigde Staten,Netflix,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/love-death-robots,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt9561862/,
80,tv_program,Family Guy,Family Guy,1999,,tvSeries,22,"Animation,Comedy",tt0182576,8.1,390672,99.8402,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Family Guy,1,,,1425,1434,81,,,,,Engels,Verenigde Staten,FOX,TV-14,12+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/family-guy,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt0182576/,
81,tv_program,The Rookie,The Rookie,2018,,tvSeries,43,"Action,Crime,Drama",tt7587890,8.0,132372,99.8382,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,The Rookie,1,,,134421,79744,82,,,,,Engels,Verenigde Staten,ABC,TV-14,12+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/the-rookie-2018,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt7587890/,
82,tv_program,American Horror Story,American Horror Story,2011,,tvSeries,60,"Drama,Horror,Sci-Fi",tt1844624,7.9,363170,99.8362,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,American Horror Story,1,,,1404,1413,83,,,,,Engels,Verenigde Staten,Hulu,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/american-horror-story,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt1844624/,
83,tv_program,Hawkeye,Hawkeye,2021,2021,tvMiniSeries,60,"Action,Adventure,Crime",tt10160804,7.4,246196,99.8342,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Hawkeye,1,,,146415,88329,84,,,,,Engels,Verenigde Staten,Disney+,TV-14,12+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/hawkeye-2021,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt10160804/,
84,tv_program,Succession,Succession,2018,2023,tvSeries,60,"Comedy,Drama",tt7660850,8.8,362964,99.8322,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Succession,1,,,125479,76331,85,,,,,Engels,Verenigde Staten,HBO,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/succession,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt7660850/,
85,tv_program,Grey's Anatomy,Grey's Anatomy,2005,,tvSeries,45,"Drama,Romance",tt0413573,7.6,376294,99.8302,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Grey's Anatomy,1,,,1407,1416,86,,,,,Engels,Verenigde Staten,ABC,TV-14,12+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/grey-s-anatomy,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt0413573/,
86,tv_program,The Penguin,The Penguin,2024,2024,tvMiniSeries,60,"Crime,Drama",tt15435876,8.6,244608,99.8282,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,The Penguin,1,,,193922,194764,87,,,,,Engels,Verenigde Staten,HBO,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/the-penguin,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt15435876/,
87,tv_program,The Punisher,The Punisher,2017,2019,tvSeries,60,"Action,Crime,Drama",tt5675620,8.4,309367,99.8262,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,The Punisher,1,,,112663,67178,88,,,,,Engels,Verenigde Staten,Netflix,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/marvel-s-the-punisher,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt5675620/,
88,tv_program,Peacemaker,Peacemaker,2022,2025,tvSeries,40,"Action,Adventure,Comedy",tt13146488,8.2,196836,99.8242,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Peacemaker,1,,,169009,110492,89,,,,,Engels,Verenigde Staten,HBO Max,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/peacemaker-2022,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt13146488/,
89,tv_program,The Blacklist,The Blacklist,2013,2023,tvSeries,43,"Crime,Drama,Mystery",tt2741602,7.9,302611,99.8222,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,The Blacklist,1,,,46676,46952,90,,,,,Engels,Verenigde Staten,NBC,TV-14,12+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/the-blacklist,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt2741602/,
90,tv_program,Orange Is the New Black,Orange Is the New Black,2013,2019,tvSeries,60,"Comedy,Crime,Drama",tt2372162,8.0,337592,99.8202,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Orange Is the New Black,1,,,1415,1424,91,,,,,Engels,Verenigde Staten,Netflix,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/orange-is-the-new-black,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt2372162/,
91,tv_program,Mindhunter,Mindhunter,2017,2019,tvSeries,60,"Crime,Drama,Mystery",tt5290382,8.6,402201,99.8182,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Mindhunter,1,,,116965,67744,92,,,,,Engels,Verenigde Staten,Netflix,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/mindhunter,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt5290382/,
92,tv_program,Jessica Jones,Jessica Jones,2015,2019,tvSeries,56,"Action,Crime,Drama",tt2357547,7.8,241037,99.8162,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Jessica Jones,1,,,79385,38472,93,,,,,Engels,Verenigde Staten,Netflix,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/marvel-s-jessica-jones,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt2357547/,
93,tv_program,Tulsa King,Tulsa King,2022,,tvSeries,40,"Action,Crime,Drama",tt16358384,7.9,119503,99.8142,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Tulsa King,1,,,191758,153312,94,,,,,Engels,Verenigde Staten,Paramount+,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/tulsa-king,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt16358384/,
94,tv_program,3 Body Problem,3 Body Problem,2024,,tvSeries,60,"Adventure,Drama,Fantasy",tt13016388,7.5,183398,99.8122,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,3 Body Problem,1,,,169972,108545,95,,,,,"Chinees, Engels",Verenigde Staten,Netflix,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/3-body-problem,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt13016388/,
95,tv_program,The Sandman,The Sandman,2022,2025,tvSeries,45,"Drama,Fantasy,Horror",tt1751634,7.6,211116,99.8102,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,The Sandman,1,,,149786,90802,96,,,,,Engels,Verenigde Staten,Netflix,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/the-sandman,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt1751634/,
96,tv_program,Fargo,Fargo,2014,2024,tvSeries,60,"Crime,Drama,Thriller",tt2802850,8.8,472440,99.8082,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Fargo,1,,,60203,60622,97,,,,,Engels,Verenigde Staten,FX,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/fargo,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt2802850/,
97,tv_program,Young Sheldon,Young Sheldon,2017,2024,tvSeries,30,Comedy,tt6226232,7.7,150839,99.8062,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Young Sheldon,1,,,119172,71728,98,,,,,Engels,Verenigde Staten,CBS,TV-PG,6+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/young-sheldon,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt6226232/,
98,tv_program,Foundation,Foundation,2021,,tvSeries,60,"Drama,Sci-Fi",tt0804484,7.6,127892,99.8042,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Foundation,1,,,150469,93740,99,,,,,Engels,Verenigde Staten,Apple TV,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/foundation-2021,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt0804484/,
99,tv_program,Obi-Wan Kenobi,Obi-Wan Kenobi,2022,2022,tvMiniSeries,45,"Action,Adventure,Sci-Fi",tt8466564,7.0,265386,99.8022,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Obi-Wan Kenobi,1,,,169967,92830,100,,,,,Engels,Verenigde Staten,Disney+,TV-14,12+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/obi-wan-kenobi,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt8466564/,
100,tv_program,The Good Doctor,The Good Doctor,2017,2024,tvSeries,45,Drama,tt6470478,8.0,131472,99.8002,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,The Good Doctor,1,,,119095,71712,101,,,,,Engels,Verenigde Staten,ABC,TV-14,12+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/the-good-doctor,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt6470478/,
101,tv_program,House of Cards,House of Cards,2013,2018,tvSeries,50,"Drama,Thriller",tt1856010,8.6,561634,99.7982,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,House of Cards,1,,,1416,1425,102,,,,,Engels,Verenigde Staten,Netflix,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/house-of-cards,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt1856010/,
102,tv_program,Altered Carbon,Altered Carbon,2018,2020,tvSeries,60,"Action,Adventure,Drama",tt2261227,7.9,203447,99.7962,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Altered Carbon,1,,,122265,68421,103,,,,,Engels,Verenigde Staten,Netflix,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/altered-carbon,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt2261227/,
103,tv_program,The Night Agent,The Night Agent,2023,2026,tvSeries,45,"Action,Drama,Thriller",tt13918776,7.4,163451,99.7942,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,The Night Agent,1,,,184471,129552,104,,,,,Engels,Verenigde Staten,Netflix,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/the-night-agent,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt13918776/,
104,tv_program,Jujutsu Kaisen,Jujutsu Kaisen,2020,,tvSeries,24,"Action,Adventure,Animation",tt12343534,8.5,216235,99.7922,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Jujutsu Kaisen,1,,,158594,95479,105,,,,,Japans,Japan,MBC,TV-14,12+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/jujutsu-kaisen,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt12343534/,
105,tv_program,One Piece,One Piece,2023,,tvSeries,60,"Action,Adventure,Comedy",tt11737520,8.3,209634,99.7902,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",No direct NL signal; IMDb global popularity proxy,,0,,,184618,111110,106,,,,,Engels,Verenigde Staten,Netflix,TV-14,12+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/one-piece-2023,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt11737520/,
106,tv_program,Alien: Earth,Alien: Earth,2025,,tvSeries,55,"Horror,Sci-Fi,Thriller",tt13623632,7.1,107806,99.7882,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",No direct NL signal; IMDb global popularity proxy,,0,,,170689,157239,107,,,,,Engels,Verenigde Staten,Hulu,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/alien-earth,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt13623632/,
107,tv_program,The Book of Boba Fett,The Book of Boba Fett,2021,2022,tvMiniSeries,50,"Action,Adventure,Sci-Fi",tt13668894,7.1,211940,99.7862,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,The Book of Boba Fett,1,,,171129,115036,108,,,,,Engels,Verenigde Staten,Disney+,TV-14,12+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/the-book-of-boba-fett,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt13668894/,
108,tv_program,Shameless,Shameless,2011,2021,tvSeries,60,"Comedy,Drama",tt1586680,8.5,336317,99.7842,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,Shameless,1,,,34160,34307,109,,,,,Engels,Verenigde Staten,Showtime,TV-MA,16+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/shameless-2011,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt1586680/,
109,tv_program,What If...?,What If...?,2021,2024,tvSeries,32,"Action,Adventure,Animation",tt10168312,7.3,161859,99.7822,low,"Trakt all-time watched; globale Trakt-bron, niet uitsluitend Nederlandse kijkcijfers",IMDb NL alternate title,What If...?,1,,,146522,91363,110,,,,,Engels,Verenigde Staten,Disney+,TV-14,12+,Trakt certification,medium,Trakt all-time watched,https://trakt.tv/shows/what-if-2021,https://trakt.tv/shows/watched/all,https://www.imdb.com/title/tt10168312/,
